"","id","name","host_id"
"4528",9838929,"Stylish apartment in vivid East",8697557
"4529",9840061,"unique historic basement",44419971
"4530",9840286,"Dam Square Apartment 2",50626183
"4531",9840298,"Welcome to Amsterdam/Free Wifi/30 min to centre",50616550
"4532",9840533,"Quiet apartment centre Amsterdam",46077789
"4533",9842140,"Neat room in Old-West",26374167
"4534",9842639,"Apartment in the park area.",32204431
"4535",9848481,"Bright 1BR in 'de pijp'.Canal views",14312359
"4536",9848959,"Sunny apartment in lovely area",3158611
"4537",9850294,"Nice apartment very close to center",50712320
"4538",9850968,"Cosy & comfortable apartment",23283041
"4539",9851168,"Ground floor apartment with garden",6224761
"4540",9851660,"2 bedrm app near Rijksmuseum",50718029
"4541",9852493,"Stylish and bright canal-side apt near city center",25548006
"4542",9856078,"Stylish room Amsterdam city south",6401215
"4543",9856921,"Knusse benedenwoning, Stadionbuurt",50739144
"4544",9860071,"Hip & Trendy meets Warm & Cozy",27638169
"4545",9860307,"Sunny apartment in Amsterdam West",50751907
"4546",9860549,"Spacious room in shared apartment",18912886
"4547",9862071,"Kamer te huur Amsterdam Centrum",10928241
"4548",9869642,"Beautiful apartment near Vondelpark",50793178
"4549",9873544,"New and modern designed apartment",49884024
"4550",9874512,"Cosy apt near vondelpark & airport",50812706
"4551",9880384,"Light canal view apt in A'dam West",50759563
"4552",9880410,"Spacious bedroom and livingroom",16838987
"4553",9884602,"Amsterdam C. room during Christmas",35623685
"4554",9891516,"City center Jordaan apartment",50818754
"4555",9893897,"Light and modern appartment",719415
"4556",9895357,"Gezellig familiehuis in het groen",5673885
"4557",9895854,"luxurious Canal View Apartment",6911124
"4558",9896515,"120m2 Ground floor apt + garden",50901657
"4559",9896780,"Cosy apartment beside Westerpark with balcony",50903092
"4560",9903960,"Classy Room 17th Century Canal House",7176784
"4561",9912550,"Perfect Penthouse",2218299
"4562",9919759,"Short walk to the Anne Frank House",50998260
"4563",9921636,"Unique characteristic design apt!",11044264
"4564",9921907,"Bright & Modern Place @ Great Spot!",9426534
"4565",9922340,"Cozy room / apartment in the Pijp Amsterdam",50879715
"4566",9922371,"Hip & Cozy apt. next to Vondelpark",51008058
"4567",9924395,"spacious apartment,10 min to centre",8301974
"4568",9924474,"Cozy room in comfortable apartment",51015890
"4569",9925418,"Spacious and luxury room",51019812
"4570",9927366,"bright apartment in BoLo, Amsterdam",51030341
"4571",9930645,"Bright, spacious apt with balcony | Park & Museum",41450121
"4572",9932130,"Bright and modern private appt.",49287178
"4573",9932298,"Nice family apartment with garden",51053530
"4574",9932327,"Amazing 360 degrees cityview loft",913437
"4575",9932417,"Nice apt Eastern area for 4-8 pers",50433218
"4576",9932727,"Cozy stay in nice neighbourhood",1591265
"4577",9934658,"Lovely house near Vondelpark",23115871
"4578",9934861,"Beautiful house by canals",2809529
"4579",9936357,"Bright loft with roof terrace",14389508
"4580",9942636,"Sunny appartment in Javastraat",2747911
"4581",9947853,"Spacious appartment in city centre",36065364
"4582",9949257,"Familyhouse in garden village",51129013
"4583",9950094,"Cosy apartment in a quiet location",27396492
"4584",9951188,"Bright & cozy 2-bedroom apartment",51138115
"4585",9955618,"135 m2 newly renovated apartment",3256461
"4586",9956102,"Large house in de Pijp/center of Amtserdam",51161831
"4587",9956880,"Lovely apartment in De Pijp",2556382
"4588",9962077,"Cosy and central apartment",4952693
"4589",9962356,"Cozy appartment @Amsterdam Oud West",17461875
"4590",9963348,"Apartment near Vondelpark, 2-4 pers",5134169
"4591",9964923,"Lovely place in BOOMING A'dam east",30069456
"4592",9967224,"Krasnapolsky's Amsterdam residence at riverside",51220415
"4593",9968312,"Big bright apt. near museums",12614006
"4594",9971531,"Cosy apartment, top location",1365084
"4595",9973581,"Lovely family apartment with 2 bdrs",49763572
"4596",9981202,"Light & Lofty Townhouse, in 'de Pijp'",51288841
"4597",9981220,"Watervilla met vrij uitzicht rondom",51288650
"4598",9981383,"Canal view apt-ment near Vondelpark",12572898
"4599",9983460,"Colorful family-friendly apartment",4168597
"4600",9984246,"Historic Amsterdam House - Central!",744499
"4601",9984282,"COZY APARTMENT IN CITY CENTER",23642621
"4602",9985691,"Prince Charming - Heart of Amsterdam",51307295
"4603",9991270,"Renovated apartment nearby the Pijp",11508858
"4604",9992899,"Cozy Canal House in the centre!",39618418
"4605",9993723,"Cozy apartment next to Museum Square",51340216
"4606",9996040,"Modern Apartment Next To Westerpark",4312645
"4607",9996278,"Stylish family house near centre",51352912
"4608",10003546,"Roof Terrace Cozy Place",44219143
"4609",10004732,"Apartment in a student residence",51392731
"4610",10004773,"Clean House in quiet neighbourhood!",51393174
"4611",10005851,"Apartment close to the city centre",42421869
"4612",10008030,"architect's home",36151297
"4613",10009100,"Centrally located Apt. Amsterdam",28441414
"4614",10010413,"Great apartment in Amsterdam-West",39151227
"4615",10010981,"Cosy apartment in Oud-West",45297374
"4616",10012794,"Super fijne ruime kamer te huur",51425723
"4617",10015112,"3 bedrooms for 6 persons close to the city centre",16609047
"4618",10015389,"Great Appartment in de Pijp",31777399
"4619",10016977,"Cozy and sunny, great location!",12108513
"4620",10023540,"Welcome to Zuzanna&Hector's home!",33642840
"4621",10025641,"Hotel Jansen Amsterdam Vondel 0.05",10076897
"4622",10027284,"Large, Modern, Oud Zuid Family Appt",5459946
"4623",10028049,"Family Home + Loft Near City Centre",2556633
"4624",10028491,"Room for couple 5 min from center",51487367
"4625",10029295,"Canalview Noordermarkt Jordaan",9069732
"4626",10030015,"Lovely apartment w/ roofterrace @ great location!",6611122
"4627",10030498,"",51495732
"4628",10031824,"Comfortable room near city centre",19759752
"4629",10035535,"55m2 apartment in Amsterdam West",6922892
"4630",10035602,"Prachtige gehele woning in A'dam!",51517387
"4631",10035641,"Magnificent panoramic city view!!",29912300
"4632",10036244,"Charming space in De Pijp",51516972
"4633",10036864,"Amsterdam island Mansion + jacuzzi",34133140
"4634",10043980,"Hotel Jansen Amsterdam Vondel 0.13",10076897
"4635",10044256,"Hotel Jansen Amsterdam Vondel 0.04",10076897
"4636",10044434,"Hotel Jansen Amsterdam Vondel 0.02",10076897
"4637",10045188,"Beautiful Modern Appartment",51561627
"4638",10046150,"Treasure in the centre of Amsterdam",51558937
"4639",10048952,"nice two bedroom appartement in Amsterdam.",51577494
"4640",10049391,"Apartment 'Spiegelkwartier'",51579287
"4641",10050359,"Wonderful apartment nearby everything you need",51582943
"4642",10050622,"Studio Amsterdam",51582537
"4643",10052457,"Cozy Apartment in City Centre",4301272
"4644",10055684,"Beautiful & pittoresque apartment",51604959
"4645",10055894,"Spacious and Light | City Apartment",11832094
"4646",10065009,"The most lovely stay in the Pijp",4382288
"4647",10065116,"Great apartment near centre",51649438
"4648",10065422,"Spacious, light and hip apartment",7004436
"4649",10065959,"Comfortable Room near ""the Pijp""",22996989
"4650",10070776,"Nice apartment next to Vondelpark",17417098
"4651",10078696,"Hendrick apartment",7594884
"4652",10078899,"Cozy room in great spot; close to center",22943853
"4653",10080772,"Lovely apartment near Vondelpark",24149039
"4654",10080818,"cosy, spacious FAMILY appartment",18483278
"4655",10086750,"Nice cozy ground floor apartment",51718150
"4656",10093018,"Dream location in Amsterdam",5755746
"4657",10093279,"Light, clean and comfortable house with two cats!",2829912
"4658",10094629,"Luxurious apartment with bath near center",51153488
"4659",10094980,"Unique location 2BRM @Ground Floor in DOWN TOWN",4056090
"4660",10095391,"Unique centrally located apartment",20804343
"4661",10095510,"Central apartment with garden",51806249
"4662",10096927,"Private Apartment in City Centre",51813604
"4663",10096971,"Charming appartment along canal",18583875
"4664",10097793,"studio brouwersgracht amsterdam",1512172
"4665",10098550,"Double room in luminous penthouse",8510828
"4666",10101477,"Home in the ""Indische Buurt""",9091479
"4667",10101748,"Classy Basement 17th Century Canalhouse",7176784
"4668",10104614,"Luxury apt. with Stunning River View",3680046
"4669",10110034,"Luxery apartment in Amsterdam West near Vondelpark",27251842
"4670",10110333,"Big 2-pers bedroom close to centre",38225075
"4671",10110453,"Home Sweet Home Perfect for 2!",1464510
"4672",10111606,"Fantastic Bright Penthouse, Ams Zuid",9435259
"4673",10111823,"CITY CENTRE CANAL VIEW DELUXE LOFT 125m2",6268644
"4674",10112132,"Quiet room for a couple or one person",7481329
"4675",10114567,"Lovely house with peaceful green garden",6411540
"4676",10118060,"Lovely Light Bedroom in De Pijp",51923561
"4677",10119487,"Spacious apartment in the ' pijp '",13116549
"4678",10121407,"Spacious Family Home at Oostpoort, near Oosterpark",7082567
"4679",10121696,"spacious apartment close to center",16207886
"4680",10122850,"Apartment on the boat",51946366
"4681",10129292,"Ground floor with sunny garden",15916616
"4682",10130617,"Charming young family apartment",51988488
"4683",10131233,"Lovely apartment in ""de Baarsjes""",5677135
"4684",10133666,"Beautiful 3 Bedroom APT City Center",52004828
"4685",10133734,"2 private rooms in the Centre!",52006198
"4686",10135775,"Huis met tuin en gratis parkeren",29454223
"4687",10136640,"Appartement with view, Oud-West (Old-west)",52020496
"4688",10137130,"Spacious apartment at Oud West",10055973
"4689",10145433,"Hotel Jansen Amsterdam Vondel 0.03",10076897
"4690",10145803,"Hotel Jansen Amsterdam Vondel 0.06",10076897
"4691",10145992,"Hotel Jansen Amsterdam Vondel 0.07",10076897
"4692",10146182,"Nice full equipped App.  Amsterdam",575095
"4693",10146499,"Flower Market in Amsterdam",52073575
"4694",10152802,"",24138541
"4695",10161074,"Hotel Jansen Amsterdam Vondel 0.14",10076897
"4696",10161099,"Nice cosy apartement in Amsterdam East",5689129
"4697",10161202,"Hotel Jansen Amsterdam Vondel 0.17",10076897
"4698",10161717,"Ruime kamer in mooi huis met tuin",4138939
"4699",10177152,"Private room Amsterdam Center",51654525
"4700",10181220,"Artist Apartment facing the Amstel",23732319
"4701",10182011,"Hotel Jansen Amsterdam Vondel 0.08",10076897
"4702",10182237,"Hotel Jansen Amsterdam Vondel 0.09",10076897
"4703",10182371,"Hotel Jansen Amsterdam Vondel 0.18",10076897
"4704",10190247,"Lovely appartment in Amsterdam West",52334546
"4705",10197079,"Comfortable house near 'De Pijp' 1",5284681
"4706",10197779,"Modern renovated architect's apartment",15567510
"4707",10198226,"NICE PRIVE ROOM IN RED LIGHT STREET in top floor",37463467
"4708",10201367,"Cozy apartment Oud-West, Vondelpark",25002070
"4709",10204197,"New Studio in Amsterdam",52423702
"4710",10209166,"Studio in Amsterdam with all you need nearby!",29106662
"4711",10217380,"Spacious and appartment near City Center/ Jordaan!",52500676
"4712",10217568,"Central full apartment Jordaan",2819553
"4713",10221568,"Spacious townhouse near city centre (135 m2)",52524076
"4714",10225933,"Great apartment in Amsterdam",52548458
"4715",10227023,"Make Yourself Great Again at My Spacious Apartment",9748418
"4716",10227700,"Leuke Kamer",52558016
"4717",10230893,"75 m² apartment near the Spui",3009012
"4718",10237920,"one person bedroom",10711622
"4719",10238838,"Most idyllic houseboat in Amsterdam",52621846
"4720",10240434,"Modern Luxurious Loft + free Parking",4513819
"4721",10241939,"Romantic house with garden for two!",4427983
"4722",10242154,"Clean & Basic APT in Buzzing East",1464510
"4723",10243560,"Central newly renovated apartment",52646144
"4724",10244081,"Cosy & ready-to-go 50m2 in de Pijp",12866932
"4725",10244604,"Comfy and cosy apartment",33887588
"4726",10250192,"Romantic apartment in the Jordaan, near Anne Frank",22231144
"4727",10256911,"Elegant, comfy & modern apartment",1104538
"4728",10257082,"90 m2 perfect location in centre!",7970021
"4729",10258112,"1 bdr modern top floor app Old-West",43003215
"4730",10259094,"Private room near ANNE FRANK House",8731642
"4731",10259745,"Spacious & cozy 3 bedroom in Oost",2658665
"4732",10260751,"Private room with garden in Amsterdam East",52752092
"4733",10260830,"Cozy apartment near city centre!",10882714
"4734",10261203,"Watervilla, Private Jetty, Garden & Roof Terrace",7169363
"4735",10276466,"Amsterdam city-apartment with authentic touch!",34760519
"4736",10276864,"Perfect familyhouse with big garden",2061507
"4737",10276899,"OBLOMOW Residence : Spacious Double Room (90 m2)",52851370
"4738",10279174,"City center roof terrace canalhouse",52395502
"4739",10280513,"A cozy room (female ONLY!)",35987026
"4740",10287267,"City Amsterdam Apartment W/ROOFTOP and W/CITYVIEW",10156487
"4741",10287695,"B&B privé kamer in magnifiek Loft-appartement",52920240
"4742",10288478,"Bright & cosy studio on the market & Foodhallen",2978152
"4743",10290215,"Luxury loft apartment with garden",49846186
"4744",10291708,"Cozy modern apartment with large balcony",49330110
"4745",10304861,"Spacious 2-floor apartment - centre",37891311
"4746",10305318,"Charming and spacious house",28054805
"4747",10306765,"Modern apartment in great location!",17998968
"4748",10320950,"Family house near Amstel River",3518386
"4749",10322252,"Spacious, Light, and Cosy Place at a Small Canal",20971848
"4750",10322779,"Amsterdam apartment with roof terrace",20829073
"4751",10323042,"Newly renovated Apt in trendy area",40279627
"4752",10328316,"",40687341
"4753",10329714,"Classy East Side apartment",11240168
"4754",10331856,"",12657324
"4755",10332580,"Clean and spacieus Apartment close to centre",2555783
"4756",10334240,"Very cosy apartment Amsterdam next to Vondelpark",53180393
"4757",10337148,"WONDERFULL LIGHT SPACIOUS APARTMENT",6567190
"4758",10337443,"Spacious family house at Oud Zuid",31952815
"4759",10348203,"Stylish and Colorful Apt - Adam!",1464510
"4760",10349832,"WARM & STYLISH Apt - Best Location!",1464510
"4761",10352993,"Tasteful, luxurious modern equiped apartment",26675048
"4762",10360276,"Modern Clean Private Apartment in Amsterdam",53323264
"4763",10361515,"1920 building",35092820
"4764",10366937,"luxury penthouse in city centre",10965649
"4765",10372730,"55 m2 on famous Albert Cuyp Market",37019270
"4766",10374651,"Cozy studio near the Amstel",53402018
"4767",10379281,"Moderne woonark in stad en natuur + twee fietsen",30781750
"4768",10383864,"Rooftop apartment @ nice location",6508671
"4769",10397401,"Light filled and design apartment",39358934
"4770",10398022,"City centre entrance Vondelpark",18998806
"4771",10398993,"Newly built house with garden.",53542299
"4772",10400021,"Spacious Bright Apt with a Soul // Hotspot area",10844398
