id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,MagicRating
13994591,Comfy appartment with garden in populair East,669733,Laura,NA,Oud-Oost,52.35781,4.9348,Entire home/apt,199,2,38,2020-07-26,0.72,1,6,High
13995515,"Spatious, cosy apartment",83584184,Just,NA,De Pijp - Rivierenbuurt,52.35533,4.89672,Entire home/apt,60,3,8,2019-01-04,0.16,1,0,Low
13998054,Bright Dutch Home w/ Terrace & Parking,12360941,Jessica,NA,Slotervaart,52.3481,4.83332,Entire home/apt,105,4,15,2020-02-16,0.29,1,0,Low
14000491,Spacious canal view apartment,3628337,Rogier,NA,Slotervaart,52.34724,4.84544,Private room,79,2,3,2018-05-12,0.07,2,0,Low
14002252,Cosy and sunny room - 10mn from the center,83670140,Stan,NA,Bos en Lommer,52.37326,4.84289,Private room,55,2,2,2017-08-28,0.04,1,0,Low
14002921,"Lovely new appart.(60m2), nearby Vondelpark/Centre",11391247,Justine,NA,Zuid,52.35256,4.84802,Entire home/apt,89,1,16,2019-08-28,0.31,1,0,Low
14003104,"Beautiful apt with terrace | Amstel, Center, Pijp",4251778,Joost,NA,Oud-Oost,52.35461,4.91191,Entire home/apt,80,2,6,2017-07-12,0.14,1,0,Low
14003632,"Cool, Loft like & very Spacious +Garden @the Pijp!",79655307,Linda,NA,De Pijp - Rivierenbuurt,52.3568,4.8957,Entire home/apt,140,2,25,2019-08-12,0.47,1,0,High
14003639,Stylish & Bright 2BRM apt. in hip old warehouse!,21800150,NA,NA,Westerpark,52.39078,4.88148,Entire home/apt,110,3,6,2017-09-11,0.12,52,0,Low
14003968,Double room in cosy apartment with sunny balcony,81396524,Melanie,NA,Buitenveldert - Zuidas,52.32312,4.88591,Private room,70,2,5,2016-10-23,0.09,1,0,Low
14011549,Spacious apartment at Westerpark,61492977,Durand,NA,Bos en Lommer,52.38193,4.85419,Entire home/apt,187,3,20,2020-08-15,0.4,1,19,High
14012143,Private room for Euro-Pride weekend,82291897,Foto,NA,Osdorp,52.35667,4.807,Private room,75,2,78,2020-01-04,1.47,1,365,Low
14013340,Spacious appartment in Amsterdam with parking,12529057,Jasper,NA,Geuzenveld - Slotermeer,52.37869,4.82333,Entire home/apt,76,1,3,2016-08-21,0.06,1,0,Low
14017497,Perfect Studio in Amsterdam Center!,83715071,Rutger,NA,Centrum-West,52.37993,4.88971,Private room,99,2,54,2020-03-07,1.02,2,0,Low
14017892,Design Studio in Amsterdam Center!,83715071,Rutger,NA,Centrum-West,52.38172,4.89029,Private room,78,2,36,2020-09-13,0.67,2,363,Low
14018246,Beautiful centrally located appartment,22294247,Wiebe Jan,NA,Oud-Oost,52.35687,4.90892,Entire home/apt,100,7,0,NA,NA,1,0,Low
14019227,Spacious apartment next to MuseumQuarter!,83871546,Lisa En Rogier,NA,Zuid,52.35375,4.8809,Entire home/apt,186,2,2,2016-10-02,0.04,1,0,High
14019801,Spacious and cosy apartment near Vondelpark,41236717,Maurits,NA,De Baarsjes - Oud-West,52.36066,4.85966,Entire home/apt,110,3,11,2019-03-17,0.21,1,0,Low
14020304,Luxurious apartment in a 16th century warehouse!,11020696,Marleen,NA,Centrum-Oost,52.36854,4.9246,Entire home/apt,120,3,17,2019-08-30,0.34,1,0,Low
14020434,Top appartment Amsterdam east 75m2+,19449023,Gert-Jan,NA,Oud-Oost,52.35028,4.91504,Entire home/apt,100,3,11,2019-07-27,0.21,1,0,Low
14020693,1 single room in big apartment,3707028,Lishia,NA,De Baarsjes - Oud-West,52.36968,4.85721,Private room,75,1,10,2017-05-14,0.19,2,0,Low
14020792,Private garden studio in the heart of Amsterdam,81810277,Joost,NA,Oud-Oost,52.35532,4.91693,Private room,85,2,35,2020-02-16,0.66,1,0,Low
14021178,Great East Amsterdam Apartment | With Cute Cat!,83890192,Thomas,NA,Oud-Oost,52.35965,4.92765,Entire home/apt,268,2,19,2020-02-24,0.36,1,0,High
14021349,Super sunny spacious Loft in Amsterdam North!,4251914,Lisanne And David,NA,Oud-Noord,52.39637,4.909,Entire home/apt,329,3,46,2020-08-21,0.88,2,0,High
14021891,"Charming apartment near Vondelparc, with garden",14145772,Danielle,NA,Zuid,52.35051,4.8508,Entire home/apt,140,3,21,2019-09-27,0.39,1,0,High
14022135,Whole building for yourself with friends or family,83901788,Chi,NA,Oud-Noord,52.39357,4.90918,Entire home/apt,377,2,117,2020-10-19,2.41,1,342,High
14022661,GROUNDFLOOR apt/garden near Olympic Stadion/RAI,25255796,Gusta,NA,Zuid,52.34404,4.86533,Entire home/apt,100,3,44,2020-08-30,0.83,1,100,Low
14022993,Bright apartment with an amazing view!,83910505,Luc,NA,De Pijp - Rivierenbuurt,52.34831,4.89232,Entire home/apt,250,2,0,NA,NA,1,0,High
14029368,Cozy room with sunny balcony on the 1st floor.,83990645,Maarten,NA,Geuzenveld - Slotermeer,52.38277,4.83495,Private room,65,2,5,2017-08-13,0.09,1,0,Low
14032057,Colourful apt close to Westerpark and Jordaan,3414245,Celine,NA,Westerpark,52.38054,4.86908,Entire home/apt,84,2,7,2016-09-18,0.13,1,0,Low
14032296,Charming family house in Amsterdam Noord,54110718,Judith,NA,Oud-Noord,52.3932,4.94371,Entire home/apt,110,3,2,2016-08-15,0.04,1,0,Low
14033164,Brightful and big studio in a green area,82081238,July,NA,Buitenveldert - Zuidas,52.32703,4.86256,Private room,50,2,10,2016-09-13,0.19,1,0,Low
14033252,Lovely spacious FAMILY home Amsterdam city centre,22355786,Valerie,NA,Centrum-Oost,52.36193,4.91102,Entire home/apt,350,4,18,2018-08-18,0.35,1,0,High
14033465,120sqm Apartment + roof terrace behind Rijksmuseum,3313041,Marcel,NA,Zuid,52.3532,4.88427,Entire home/apt,350,3,13,2020-08-31,0.24,1,357,High
14034571,Private room in central but quiet area,9738484,Hanna,NA,Centrum-Oost,52.36961,4.92493,Private room,75,4,8,2020-03-14,0.48,2,365,Low
14034714,"Private apartment, with balcony in 'De Baarsjes'",43862770,Johan,NA,De Baarsjes - Oud-West,52.36841,4.85774,Entire home/apt,90,3,5,2017-06-12,0.09,1,0,Low
14034936,Spaceous house in the hip and green North.,72550453,Janneke,NA,Oud-Noord,52.39461,4.91771,Entire home/apt,75,2,3,2019-10-27,0.2,1,356,Low
14035280,Cosy shared studio in a great location,20894443,Glenn,NA,Centrum-Oost,52.37198,4.90558,Shared room,60,1,23,2017-05-13,0.44,1,0,Low
14035460,Modern apartment near Vondelpark,55804109,Tjeerd,NA,De Baarsjes - Oud-West,52.3609,4.86411,Entire home/apt,271,2,19,2018-04-27,0.36,1,0,High
14035855,"Live like a local in De Pijp, 2 floors + roof deck",16628648,Wouter,NA,De Pijp - Rivierenbuurt,52.35369,4.90346,Entire home/apt,395,4,5,2018-08-10,0.09,1,0,High
14036607,"Cosy, light and spacious apartment near Vondelpark",10657901,Thijs,NA,Zuid,52.34681,4.8472,Entire home/apt,107,6,8,2020-02-01,0.16,1,0,Low
14039431,Authentic houseboat in the center of Amsterdam,38150565,John,NA,Centrum-Oost,52.37042,4.90789,Entire home/apt,100,2,68,2020-10-11,1.28,2,0,Low
14046022,Spacious family-ready water view + playground,23370524,Paige,NA,Centrum-Oost,52.36795,4.92811,Entire home/apt,158,4,5,2017-12-31,0.1,1,0,High
14046777,"Cozy apartment in Noord, close to ferry",4863951,Shane,NA,Oud-Noord,52.38537,4.91565,Entire home/apt,100,2,9,2019-11-04,0.17,1,0,Low
14047499,Luxury apartment in Amsterdam center + parking,84222468,Aiten,NA,Osdorp,52.36583,4.8074,Entire home/apt,323,2,7,2019-04-14,0.15,1,89,High
14050092,Large Room ( 2 pers) 25 mins from centre Amsterdam,84256372,Carla,NA,De Aker - Nieuw Sloten,52.34756,4.80114,Private room,55,2,268,2020-08-23,5.05,1,347,Low
14052072,Colourful apartement in Amsterdam,84130286,Vlatko,NA,Buitenveldert - Zuidas,52.32716,4.88664,Entire home/apt,199,2,1,2016-10-23,0.02,2,0,High
14052692,Awesome cozy apartment in vibrant Amsterdam-West!,13613700,Bastiaan,NA,Westerpark,52.38121,4.87073,Entire home/apt,110,1,82,2020-09-01,1.53,1,55,Low
14053457,Bright apt. near vibrant Jordaan area.,20619209,Luc,NA,De Baarsjes - Oud-West,52.37353,4.8648,Entire home/apt,108,2,7,2018-05-29,0.13,1,40,Low
14054326,stylish central Palazzo apartment,20427091,Michiel,NA,Centrum-Oost,52.37017,4.90965,Entire home/apt,135,3,26,2019-10-15,0.5,1,360,High
14054769,Huge Home next to Jordan and Westerpark,19979281,Luis,NA,Westerpark,52.38074,4.87033,Entire home/apt,200,2,2,2018-01-02,0.04,1,0,High
14059900,Appartment next to the Vondelpark,8507574,Mark,NA,Zuid,52.35819,4.86215,Entire home/apt,249,5,10,2018-08-17,0.19,1,161,High
14060284,Very nice and sunny apartment in Amsterdam,9191032,Linda,NA,Bos en Lommer,52.37994,4.85866,Entire home/apt,66,1,21,2019-01-28,0.4,2,62,Low
14060830,Bright and trendy apartment close to Westpark,7279058,Nienke,NA,Westerpark,52.38541,4.87316,Entire home/apt,125,2,41,2019-01-02,0.77,1,0,Low
14060888,Lovely apartment next to FOODHALLEN in A'dam West,84399378,Elian,NA,De Baarsjes - Oud-West,52.36785,4.8666,Entire home/apt,120,2,6,2017-07-16,0.11,1,0,Low
14062872,"Typical ""Amsterdams"" apartm. nearby centr station",83973097,Marissa,NA,Oud-Noord,52.38607,4.91682,Entire home/apt,75,14,17,2020-08-08,0.44,1,0,Low
14063056,Top Floor backroom bedroom at the Singel,76570538,Michiel,NA,Centrum-West,52.37332,4.88779,Private room,130,2,2,2016-08-25,0.04,3,0,High
14065875,Rooftop Apartment 140m2 - with jacuzzi,84451401,Piet,NA,De Pijp - Rivierenbuurt,52.35535,4.8977,Entire home/apt,350,3,45,2020-08-08,0.85,1,156,High
14066163,"Rooftop Terrace, Near Canals, Luxury Apartment",84456590,Inge,NA,De Baarsjes - Oud-West,52.36145,4.86067,Entire home/apt,139,3,0,NA,NA,1,0,High
14067837,Eclectic & light place in the trendy Pijp area,84477894,Tanya,NA,De Pijp - Rivierenbuurt,52.35172,4.89336,Entire home/apt,213,2,15,2017-10-04,0.28,1,0,High
14067949,120m2. Third floor+attic. Cosy.,84478994,Sjoerd,NA,Buitenveldert - Zuidas,52.32472,4.87285,Entire home/apt,70,7,1,2016-08-22,0.02,1,0,Low
14070038,Sunlit apartment in the bustling Jordaan,84499435,Sabien,NA,Centrum-West,52.37141,4.88141,Entire home/apt,160,3,21,2019-06-02,0.4,1,0,High
14070161,"Spacious 2 floor Apt, 2 minutes from Westerpark",7528908,Guillaume,NA,Westerpark,52.38968,4.87804,Entire home/apt,125,2,9,2016-09-27,0.17,1,365,Low
14070319,Great apartment in de Pijp (best Amsterdam area!),71361088,Anne,NA,De Pijp - Rivierenbuurt,52.35239,4.88783,Entire home/apt,180,1,4,2016-09-18,0.08,1,0,High
14072174,Top floor street side bedroom at the Singel,76570538,Michiel,NA,Centrum-West,52.3727,4.8884,Private room,130,2,2,2016-10-10,0.04,3,0,High
14072317,Charming and spacious apartment in Westerpark,5446485,Xavier,NA,Westerpark,52.38483,4.87357,Entire home/apt,100,2,11,2018-04-02,0.21,1,0,Low
14072655,Colourful room in A'dam,84130286,Vlatko,NA,Buitenveldert - Zuidas,52.32719,4.88495,Private room,49,1,0,NA,NA,2,0,Low
14073427,Room with garden in central but quiet area,9738484,Hanna,NA,Centrum-Oost,52.36792,4.92475,Private room,80,3,20,2018-11-04,0.37,2,365,Low
14073494,Modern appartment centrally located in Amsterdam,84545491,Mitch,NA,De Pijp - Rivierenbuurt,52.34697,4.90606,Entire home/apt,225,1,0,NA,NA,1,0,High
14079338,Spacious flat with garden.,19109502,Akos,NA,Bos en Lommer,52.38022,4.85498,Entire home/apt,166,3,39,2020-06-05,0.82,1,0,High
14085220,Private Luxury King  | OntheAmstel,7181185,Anoushka,NA,De Pijp - Rivierenbuurt,52.35677,4.90392,Private room,76,2,150,2020-09-02,2.83,1,311,Low
14086359,"App. + roof terrace, BBQ, Whirlpool & free bikes",4094987,Michiel,NA,De Baarsjes - Oud-West,52.36184,4.85095,Private room,55,1,96,2020-08-14,2.12,1,180,Low
14087287,cosy real local Amsterdam apartment,45681806,Galit,NA,Zuid,52.35114,4.8464,Entire home/apt,170,2,12,2020-01-04,0.24,1,0,High
14088769,Cosy apartment in Amsterdam West,84733931,Marina,NA,Bos en Lommer,52.38489,4.85998,Entire home/apt,93,2,31,2019-12-01,0.59,1,0,Low
14089449,Spacious Amsterdam Apartment close to Westerpark!,21691801,Anne,NA,Bos en Lommer,52.38391,4.84795,Private room,75,4,9,2018-08-19,0.28,1,0,Low
14089781,Cosy house with sunny garden,21414678,Elske,NA,Bos en Lommer,52.37887,4.85779,Entire home/apt,95,2,5,2018-08-12,0.09,1,0,Low
14092826,Lovely and light apartment,20779008,Yara,NA,Westerpark,52.38026,4.87191,Entire home/apt,200,2,39,2019-10-20,0.74,1,90,High
14096751,Great apartment with canal view near vondelpark!,2685044,Daphne,NA,Zuid,52.35061,4.85347,Entire home/apt,110,1,40,2020-01-04,0.77,1,60,Low
14097604,Light apartment on perfect location 2/4 person,84846388,Rachel,NA,De Baarsjes - Oud-West,52.3663,4.86592,Entire home/apt,71,3,17,2020-10-26,0.46,1,3,Low
14098938,Charming Modern Appartment in City Center Amterdam,53785888,Jacqueline,NA,De Pijp - Rivierenbuurt,52.3462,4.90131,Entire home/apt,95,2,2,2017-09-02,0.05,1,0,Low
14099157,Rose's Inn,49769793,Sherry,NA,Bijlmer-Centrum,52.31865,4.94319,Private room,44,2,187,2020-03-16,3.5,1,0,Low
14099734,Amazing full family house + private parking place!,84864877,Titia,NA,Noord-Oost,52.40428,4.92996,Entire home/apt,175,3,6,2017-08-07,0.11,1,0,High
14100068,TRENDY APT IN POPULAR AREA 10MIN FROM CITY CENTER,13848365,Linda,NA,De Baarsjes - Oud-West,52.37156,4.8641,Entire home/apt,89,2,9,2016-12-31,0.17,1,0,Low
14100274,Stylish apartment next to Vondelpark/Museum square,84869513,Minka,NA,Zuid,52.35481,4.87039,Entire home/apt,350,3,11,2019-08-04,0.21,1,0,High
14101273,Fantastic apartment in Amsterdam West!,84884466,Dan,NA,De Baarsjes - Oud-West,52.36741,4.85044,Entire home/apt,100,4,7,2018-01-02,0.13,1,0,Low
14102371,Perfect fam. house in A'dam East. All you want!,71456065,Ruth,NA,Oud-Oost,52.35455,4.92213,Entire home/apt,160,3,8,2017-08-23,0.15,1,0,High
14105164,Apartment in the very heart of Amsterdam,4434837,Tomas,NA,Centrum-West,52.37308,4.89964,Entire home/apt,350,1,44,2019-08-23,0.82,1,0,High
14105578,Cool Apartment next to the Vondelpark,7976695,Or,NA,De Baarsjes - Oud-West,52.3618,4.86518,Entire home/apt,120,3,0,NA,NA,1,0,Low
14107295,Spacious and comfortable appartment!,15427675,Laura,NA,Oostelijk Havengebied - Indische Buurt,52.36198,4.93653,Entire home/apt,101,3,17,2018-04-25,0.32,1,0,Low
14109108,Cosy and beautiful apartment nearby museum square.,84963704,Bianca,NA,Zuid,52.34427,4.85969,Entire home/apt,139,3,38,2019-11-04,0.72,2,256,High
14110775,Jordaan Atelier,7854683,Andrew,NA,Centrum-West,52.37513,4.87943,Private room,150,3,0,NA,NA,1,0,High
14115998,Great room near Hoofddorpplein!,80655154,Orestis,NA,Slotervaart,52.34995,4.84001,Private room,50,5,0,NA,NA,1,0,Low
14117599,"Free parking,canal view, room fully equipped",36070529,Adriana Luminita,NA,Bijlmer-Oost,52.32009,4.96189,Private room,71,10,113,2020-03-01,2.27,2,255,Low
14118909,Top Location Jordaan 2 Bedroom apartment,85100740,Roger,NA,Centrum-West,52.37514,4.88126,Entire home/apt,399,3,42,2020-01-01,0.79,1,269,High
14118959,City Center APT in historical Golden Age Warehouse,85102007,Patrick,NA,Centrum-Oost,52.36915,4.925,Entire home/apt,80,2,12,2017-02-23,0.23,1,0,Low
14120824,Beautiful canal view room in heart of Amsterdam,11582824,Ana Luiza,NA,Centrum-West,52.37483,4.87973,Private room,90,7,15,2018-08-05,0.29,1,0,Low
14122043,Comfortable and light apartment on good location!,46577288,Simon,NA,De Baarsjes - Oud-West,52.36895,4.85238,Entire home/apt,100,2,19,2019-05-19,0.43,1,0,Low
14122341,Cozy Studio close to Westerpark/Jordaan district,25902609,Samantha,NA,Westerpark,52.38341,4.86812,Entire home/apt,80,2,4,2016-08-28,0.08,1,0,Low
14122349,Spacious family home near City centre 2p + 2 kids,11611523,Arthur,NA,De Baarsjes - Oud-West,52.37136,4.86073,Entire home/apt,165,4,19,2019-10-21,0.36,1,177,High
14122983,B&B in Old Warehouse  - centre Amsterdam,80071452,Stefanie,NA,Centrum-Oost,52.37059,4.92639,Private room,353,2,20,2020-08-19,0.38,1,0,High
14123202,Classic Amsterdam Home near Attractions,19743787,Kirk & Lulu,NA,De Baarsjes - Oud-West,52.36939,4.87313,Entire home/apt,200,3,10,2019-05-11,0.42,1,0,High
14123916,Family home with 2 bedrooms and roof terrace,85161823,Corrie,NA,Oostelijk Havengebied - Indische Buurt,52.3726,4.94249,Entire home/apt,150,5,13,2020-02-09,0.3,1,0,High
14130153,"Spacious, child-friendly loft with terrace.",3698184,Michael,NA,IJburg - Zeeburgereiland,52.36316,4.97777,Entire home/apt,149,4,0,NA,NA,1,0,High
14130374,Amsterdam,51306302,Walther,NA,Bos en Lommer,52.37461,4.83888,Entire home/apt,160,3,43,2020-01-19,0.82,1,0,High
14133165,Cozy studio for two in hip east part of Amsterdam,85048418,Alexander,NA,Oostelijk Havengebied - Indische Buurt,52.36431,4.93938,Entire home/apt,70,3,8,2017-05-08,0.15,1,0,Low
14134717,Homely apartment in Amsterdam Centre Vondelpark,85286555,Charlotte,NA,Zuid,52.3552,4.85137,Entire home/apt,89,2,16,2016-12-31,0.3,1,0,Low
14136899,Cosy and comfortable design apt. near City Centre,18094088,Rob,NA,Oud-Oost,52.3634,4.92895,Entire home/apt,150,2,15,2018-09-16,0.28,1,0,High
14139645,Lovely room in Amsterdam Centre!,85348051,Dette,NA,Centrum-Oost,52.36453,4.8844900000000004,Private room,90,1,26,2017-02-05,0.5,1,0,Low
14144487,Luxury apartment in historical center of Amsterdam,15021381,Berber,NA,Centrum-West,52.36814,4.88407,Entire home/apt,140,10,0,NA,NA,1,0,High
14144819,Spacious and Cosy Appartment,8705457,Caspar,NA,Westerpark,52.37935,4.87549,Entire home/apt,120,2,4,2017-05-14,0.08,1,0,Low
14145593,Wonderful Amsterdam,10707585,Nina,NA,De Pijp - Rivierenbuurt,52.35015,4.88659,Entire home/apt,98,3,11,2019-08-03,0.22,1,100,Low
14145698,Beautiful Room,85428472,Fatima,NA,De Aker - Nieuw Sloten,52.34788,4.78619,Private room,80,1,208,2020-02-23,3.99,2,0,Low
14146318,Two floor apartment with 6 rooms and roof terrace,4314560,Laurens,NA,Bos en Lommer,52.37259,4.8465,Entire home/apt,100,5,18,2020-07-17,0.34,1,0,Low
14146873,Awesome 3 floor town house in centre of Amsterdam,69362227,Vincent,NA,Oostelijk Havengebied - Indische Buurt,52.37259,4.94279,Entire home/apt,125,2,5,2020-08-13,0.09,1,0,Low
14147341,"Perfectly located family apartment in ""de Pijp""",85449959,Lisa,NA,De Pijp - Rivierenbuurt,52.35205,4.8989,Entire home/apt,189,2,2,2016-08-27,0.04,1,0,High
14147419,"Beautiful, spacious top floor apartment w/ rooftop",22008071,Valentina,NA,De Baarsjes - Oud-West,52.36101,4.86544,Private room,89,1,3,2017-04-17,0.06,2,0,Low
14148546,Bright and spacious apartment near the city center,85462143,Sophie,NA,De Pijp - Rivierenbuurt,52.34807,4.89588,Entire home/apt,150,2,3,2016-08-15,0.06,1,0,High
14150880,Apartment in Amsterdam east,85494874,Tim,NA,Oud-Oost,52.36543,4.9266,Entire home/apt,120,3,26,2019-07-21,0.5,1,0,Low
14152376,Light apartment in city centre (sunny balcony),8102082,Ruben,NA,Centrum-Oost,52.36195,4.91319,Entire home/apt,125,2,12,2017-05-05,0.23,2,0,Low
14152718,Apartment near Arena.,85520870,Meg,NA,Gaasperdam - Driemond,52.29674,4.97145,Entire home/apt,152,2,39,2020-01-02,0.73,1,0,High
14157021,Modern room in Amsterdam West,4447783,Rega,NA,Geuzenveld - Slotermeer,52.37853,4.79826,Private room,48,2,96,2020-02-10,1.89,1,0,Low
14157367,Modern one bedroom apartment in hip Old-West Area,2904074,Ahmed,NA,Slotervaart,52.36612,4.83997,Entire home/apt,100,2,15,2018-01-06,0.29,1,0,Low
14157655,SPACIOUS COOL APARTMENT IN TYPICAL AMSTERDAM HOUSE,4067863,Koen,NA,Oud-Oost,52.35857,4.91463,Entire home/apt,150,7,17,2019-07-14,0.33,1,177,High
14158010,beautifull Cozy 2 bedrooms apartement + Garden,85597397,Ben,NA,De Pijp - Rivierenbuurt,52.35268,4.90123,Entire home/apt,250,2,8,2019-07-23,0.15,1,0,High
14159545,Gorgeous boutique apartment in vibrant city centre,85611677,Warja And Vera,NA,De Baarsjes - Oud-West,52.36725,4.86778,Entire home/apt,200,2,52,2020-08-02,0.99,1,0,High
14160557,"Simple but Cosy apartment,  Amsterdam West",12763424,Nienke,NA,Bos en Lommer,52.38159,4.85951,Entire home/apt,110,2,9,2019-08-10,0.18,1,0,Low
14161846,Private room in beautiful Watergraafsmeer,72080098,Renee And Karel,NA,Watergraafsmeer,52.34721,4.94178,Private room,49,2,6,2020-02-24,0.12,1,12,Low
14162660,Light spacious design apartment near Amstel river,42264867,Jocelyn,NA,Oud-Oost,52.35546,4.91026,Entire home/apt,165,7,25,2018-04-02,0.56,1,0,High
14162959,Cosy garden house near the Jordaan district,16751797,Aniek,NA,Westerpark,52.38101,4.87568,Private room,79,2,5,2017-08-23,0.09,1,0,Low
14162982,Top location newly renovated Amsterdam apartment,85664579,Berber,NA,Centrum-West,52.36997,4.88408,Entire home/apt,100,2,10,2017-09-18,0.19,1,0,Low
14165002,Lovely apt. with roof terrace (5min from center),24362375,Nina,NA,De Baarsjes - Oud-West,52.36501,4.86081,Entire home/apt,180,4,14,2018-03-19,0.27,1,0,High
14166111,Amsterdam,85709022,Huseyin,NA,Watergraafsmeer,52.35756,4.94717,Entire home/apt,100,4,5,2017-08-13,0.09,1,136,Low
14166378,Studio with balcony near Westerpark,22072623,Emma,NA,Westerpark,52.38181,4.87258,Entire home/apt,95,2,7,2017-05-21,0.13,1,0,Low
14166765,Unique Renovated Apartment @ Amsterdam Center,35936514,Itay,NA,Westerpark,52.39106,4.89213,Entire home/apt,115,3,14,2019-02-09,0.27,1,0,Low
14170174,scandinavian styled home in the old pijp,5110349,Anouk,NA,De Pijp - Rivierenbuurt,52.35667,4.88915,Entire home/apt,120,1,27,2019-11-06,0.51,1,0,Low
